;id;Target;total_score;age_score;sex_score
4989;608;1;0.2;0.15;0.75
4990;1929;0;0.55;0.15;0.5
4991;235;0;0.7;0.1;0.8
4992;1622;0;0.95;0.7;0.55
4993;3997;0;0.8;0.45;0.7
4994;275;0;0.7;0.35;0.1
4995;3107;1;0.5;0.05;0.1
4996;1868;0;0.15;0.9;0.7
4997;4304;0;0.55;0.9;0.55
4998;170;0;0.5;0.95;0.45
4999;3386;0;0.7;0.35;0.7
